순위,광역시/도,시/군/구,관광지명,중분류 카테고리,소분류 카테고리,검색건수
8031,서울특별시,서대문구,그린스터디 플레이스가재율점,문화관광,공연시설,3
8031,서울특별시,서대문구,도자기공방도돔,체험관광,공예체험,3
8031,서울특별시,서대문구,이지한재활운동센터,레저스포츠,기타레저스포츠,3
8031,서울특별시,서대문구,홍제미탁구클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,서대문구,푸드하임,체험관광,공예체험,3
8031,서울특별시,서대문구,리스페이스,문화관광,전시시설,3
8031,서울특별시,서대문구,또바기공방,체험관광,공예체험,3
8031,서울특별시,서대문구,시옷디귿스튜디오,체험관광,공예체험,3
8031,서울특별시,서대문구,연세대학교의과대학동은의학박물관,문화관광,전시시설,3
8031,서울특별시,서대문구,나비울어린이공원,문화관광,도시공원,3
8031,서울특별시,서대문구,갤러리온온앤컴퍼니,문화관광,기타문화관광지,3
8031,서울특별시,서대문구,3.1독립선언기념탑,역사관광,역사유물,3
8031,서울특별시,서대문구,어리틀캔들,체험관광,공예체험,3
8031,서울특별시,서대문구,알뜰폰스퀘어,문화관광,전시시설,3
8031,서울특별시,동작구,한화불꽃정원,문화관광,도시공원,3
8031,서울특별시,동작구,Y3복싱클럽상도동본점,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,사당탁구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,서울수산청과도매시장,쇼핑,시장,3
8031,서울특별시,동작구,숭실호스피탈리티,체험관광,체험관광기타,3
8031,서울특별시,동작구,서산상회,쇼핑,시장,3
8031,서울특별시,동작구,본동인정시장,쇼핑,시장,3
8031,서울특별시,동작구,신노량진시장,쇼핑,시장,3
8031,서울특별시,동작구,본동어린이공원,문화관광,도시공원,3
8031,서울특별시,동작구,백운암,역사관광,종교성지,3
8031,서울특별시,동작구,바디킹PT샵,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,청춘청과 신대방삼거리점,쇼핑,시장,3
8031,서울특별시,동작구,위너검도,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,통통통탁구,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,오늘은핑퐁사당점,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,히든그로브목공방,체험관광,공예체험,3
8031,서울특별시,동작구,샵아담,체험관광,공예체험,3
8031,서울특별시,동작구,국립서울현충원충열대,기타관광,기타관광,3
8031,서울특별시,동작구,뉴성대탁구클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,더복싱랩숭실대점,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,여의도둘레길,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,까망돌어린이공원,문화관광,도시공원,3
8031,서울특별시,동작구,랜스스튜디오,레저스포츠,기타레저스포츠,3
8031,서울특별시,동작구,가구공방호큰공방,체험관광,공예체험,3
8031,서울특별시,동대문구,게임인재원,체험관광,체험관광기타,3
8031,서울특별시,동대문구,루트파이,체험관광,체험관광기타,3
8031,서울특별시,동대문구,레전드복싱체육관,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,중랑천제2체육공원,문화관광,도시공원,3
8031,서울특별시,동대문구,초랑공방,체험관광,공예체험,3
8031,서울특별시,동대문구,장안탁구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,파란수산,쇼핑,시장,3
8031,서울특별시,동대문구,동서울한양쇼핑센터,쇼핑,쇼핑몰,3
8031,서울특별시,동대문구,정릉천휴식공원,문화관광,도시공원,3
8031,서울특별시,동대문구,영양상회,쇼핑,시장,3
8031,서울특별시,동대문구,우주물산,쇼핑,시장,3
8031,서울특별시,동대문구,용머리어린이공원,문화관광,도시공원,3
8031,서울특별시,동대문구,다솜마을마당공원,문화관광,도시공원,3
8031,서울특별시,동대문구,정릉천공원,문화관광,도시공원,3
8031,서울특별시,동대문구,마을마당,문화관광,도시공원,3
8031,서울특별시,동대문구,태양청과,쇼핑,시장,3
8031,서울특별시,동대문구,서울용두동선농단의향나무,역사관광,역사유적지,3
8031,서울특별시,동대문구,아톰북,체험관광,체험관광기타,3
8031,서울특별시,동대문구,텐스플래닛동대문,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,스토리방방,문화관광,테마공원,3
8031,서울특별시,동대문구,랩복싱피지컬,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,짱탁구장신설동점,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,어디서극장,문화관광,공연시설,3
8031,서울특별시,동대문구,시조환성군전섭단소,역사관광,역사유적지,3
8031,서울특별시,동대문구,히트앤핏스카이라운지점,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,신세계이마트희망놀이터,문화관광,테마공원,3
8031,서울특별시,동대문구,팀훅복싱&주짓수,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,저스트주짓수회기점,레저스포츠,기타레저스포츠,3
8031,서울특별시,동대문구,두넷,체험관광,체험관광기타,3
8031,서울특별시,동대문구,꽃삼월,체험관광,공예체험,3
8031,서울특별시,동대문구,달그락공방,체험관광,공예체험,3
8031,서울특별시,도봉구,신방학시장,쇼핑,시장,3
8031,서울특별시,도봉구,창동로데오거리,쇼핑,기타쇼핑시설,3
8031,서울특별시,도봉구,키즈온더블럭,문화관광,테마공원,3
8031,서울특별시,도봉구,은가비상점,체험관광,공예체험,3
8031,서울특별시,도봉구,와이앤씨스포츠,레저스포츠,기타레저스포츠,3
8031,서울특별시,도봉구,창골어린이공원,문화관광,도시공원,3
8031,서울특별시,도봉구,무수어린이공원,문화관광,도시공원,3
8031,서울특별시,도봉구,도봉구야외수영장,문화관광,테마공원,3
8031,서울특별시,도봉구,OPCD바이닐,문화관광,기타문화관광지,3
8031,서울특별시,도봉구,바디복싱짐,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,104마을예술창작소,문화관광,기타문화관광지,3
8031,서울특별시,노원구,점핑머신노원점,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,복싱팩토리짐,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,이윤탁한글영비,역사관광,역사유적지,3
8031,서울특별시,노원구,마을기술센터핸즈,체험관광,체험관광기타,3
8031,서울특별시,노원구,CGV씨네키즈라이브러리,문화관광,기타문화관광지,3
8031,서울특별시,노원구,귀임봉,자연관광,자연경관(산),3
8031,서울특별시,노원구,서울둘레길2코스,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,이흥덕유도체육관노원관,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,노원정토회노원정토법당,역사관광,종교성지,3
8031,서울특별시,노원구,벽운근린공원,문화관광,도시공원,3
8031,서울특별시,노원구,동네시장,쇼핑,시장,3
8031,서울특별시,노원구,나팔꽃어린이공원,문화관광,도시공원,3
8031,서울특별시,노원구,종달새어린이공원,문화관광,도시공원,3
8031,서울특별시,노원구,초안어린이공원,문화관광,도시공원,3
8031,서울특별시,노원구,뻐꾸기어린이공원,문화관광,도시공원,3
8031,서울특별시,노원구,매봉어린이공원,문화관광,도시공원,3
8031,서울특별시,노원구,민들레어린이공원,문화관광,도시공원,3
8031,서울특별시,노원구,태릉선수촌오륜관,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,활쏘아,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,위너스복싱노원점,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,포커스복싱짐,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,딩동수족관,문화관광,테마공원,3
8031,서울특별시,노원구,김도윤탁구클럽,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,비제르코코,체험관광,공예체험,3
8031,서울특별시,노원구,아이원FC,레저스포츠,기타레저스포츠,3
8031,서울특별시,노원구,약천사,역사관광,종교성지,3
8031,서울특별시,노원구,셀레네,체험관광,공예체험,3
8031,서울특별시,금천구,뽈레뽈레,문화관광,기타문화관광지,3
8031,서울특별시,금천구,지투존마리오아울렛점,문화관광,테마공원,3
8031,서울특별시,금천구,팀와일드울프,레저스포츠,기타레저스포츠,3
8031,서울특별시,금천구,성심축산,쇼핑,시장,3
8031,서울특별시,금천구,키즈카페노리앤,문화관광,테마공원,3
8031,서울특별시,금천구,효봉공원,문화관광,도시공원,3
8031,서울특별시,금천구,구로2_3공단의류상설할인매장타운,쇼핑,기타쇼핑시설,3
8031,서울특별시,금천구,명선축산,쇼핑,시장,3
8031,서울특별시,금천구,플레이타임마리오아울렛금천점,문화관광,테마공원,3
8031,서울특별시,금천구,필라테스 바다,레저스포츠,기타레저스포츠,3
8031,서울특별시,금천구,서울시민연극제(금천뮤지컬센터),문화관광,기타문화관광지,3
8031,서울특별시,금천구,다락점핑다이어트,레저스포츠,기타레저스포츠,3
8031,서울특별시,구로구,한백마을둥지,문화관광,기타문화관광지,3
8031,서울특별시,중구,IGM크로마키스튜디오,체험관광,체험관광기타,3
8031,서울특별시,중구,양이재,역사관광,역사유적지,3
8031,서울특별시,중구,을지로철공소골목,기타관광,기타관광,3
8031,서울특별시,중구,SKICT체험관T.um,문화관광,전시시설,3
8031,서울특별시,중구,서울라이트DDP,문화관광,기타문화관광지,3
8031,서울특별시,중구,남산곤돌라건축중(2026년 개장예정),기타관광,기타관광,3
8031,서울특별시,중구,DDP디자인&아트,문화관광,기타문화관광지,3
8031,서울특별시,중구,문화가흐르는서울광장,문화관광,기타문화관광지,3
8031,서울특별시,중구,WDG E스포츠스튜디오,레저스포츠,기타레저스포츠,3
8031,서울특별시,중구,로봇플랙스,체험관광,체험관광기타,3
8031,서울특별시,중구,월드판소리페스티벌,문화관광,기타문화관광지,3
8031,서울특별시,중구,상상비즈아카데미,문화관광,기타문화관광지,3
8031,서울특별시,중구,신당2동충현마을마당,문화관광,도시공원,3
8031,서울특별시,중구,신당동패션거리,쇼핑,기타쇼핑시설,3
8031,서울특별시,중구,신당요양보호사교육원,체험관광,체험관광기타,3
8031,서울특별시,중구,은하갤러리,문화관광,전시시설,3
8031,서울특별시,중구,스페이스유닛4,문화관광,전시시설,3
8031,서울특별시,중구,꿈누리어린이공원,문화관광,도시공원,3
8031,서울특별시,중구,필동족구장,레저스포츠,기타레저스포츠,3
8031,서울특별시,중구,정동교회이필주사택터,역사관광,역사유적지,3
8031,서울특별시,중구,이충순자결터,역사관광,역사유적지,3
8031,서울특별시,중구,흥인스타덤시장,쇼핑,시장,3
8031,서울특별시,중구,남학당,문화관광,전시시설,3
